Longitude,Latitude,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes,Online delivery
-156.693821,20.921347,40,No,No,No,3,4.3,Very Good,1056,0
-156.680666,20.876127,40,No,No,No,3,4.3,Very Good,707,0
-156.366445,20.929622,70,No,No,No,4,4.9,Excellent,1343,0
-157.825979,21.279476,10,No,No,No,1,4.9,Excellent,602,0
-157.8312476,21.2794952,40,No,No,No,3,4.6,Excellent,1078,0
-157.822716,21.271826,25,No,No,No,2,3.9,Good,232,0
-157.827196,21.277583,70,No,No,No,4,4.4,Very Good,1492,0
-157.831538,21.280663,10,No,No,No,1,4.0,Very Good,535,0
-157.831176,21.279154,70,No,No,No,4,4.2,Very Good,531,0
-157.836031,21.285396,25,No,No,No,2,4.2,Very Good,694,0
-81.0954,32.0804,40,No,No,No,3,3.3,Average,1201,0
-81.096647,32.052858,40,No,No,No,3,4.7,Excellent,906,0
-81.0894,32.0785,10,No,No,No,1,4.6,Excellent,880,0
-81.0955,32.0727,40,No,No,No,3,4.5,Excellent,1014,0
-81.0911,32.0775,25,No,No,No,2,4.5,Excellent,796,0
-81.0916,32.0809,25,No,No,No,2,3.7,Good,747,0
-81.0844,32.0782,40,No,No,No,3,3.8,Good,566,0
-81.0875,32.0798,25,No,No,No,2,4.1,Very Good,683,0
-81.0979,32.0735,25,No,No,No,2,4.4,Very Good,690,0
-81.0941,32.0801,10,No,No,No,1,4.2,Very Good,680,0
-81.0905213,32.0794767,10,No,No,No,1,4.1,Very Good,287,0
-81.0897,32.0812,40,No,No,No,3,4.1,Very Good,802,0
-81.091482,32.074495,25,No,No,No,2,4.3,Very Good,710,0
-81.097051,32.080742,10,No,No,No,1,4.3,Very Good,456,0
-81.092484,32.081394,70,No,No,No,4,4.0,Very Good,687,0
-81.0939,32.0747,25,No,No,No,2,4.3,Very Good,719,0
-81.0897,32.0798,70,No,No,No,4,4.4,Very Good,1803,0
-81.0908,32.0809,70,No,No,No,4,4.1,Very Good,558,0
-80.865909,32.011689,40,No,No,No,3,3.8,Good,883,0
103.8600048,1.2826608,300,No,No,No,4,3.4,Average,34,0
103.8594222,1.285476931,270,No,No,No,4,4.0,Very Good,33,0
103.8403602,1.279419756,500,No,No,No,4,3.8,Good,33,0
103.8416688,1.280502991,80,No,No,No,4,3.1,Average,34,0
103.8536048,1.293220698,430,No,No,No,4,3.8,Good,35,0
103.8430222,1.27944363,315,No,No,No,4,3.9,Good,33,0
103.859422,1.300404333,20,No,No,No,2,4.2,Very Good,29,0
103.8070809,1.331128397,100,No,No,No,4,4.1,Very Good,35,0
103.8146178,1.29782554,50,No,No,No,3,3.2,Average,29,0
103.8621195,1.310668316,80,No,No,No,4,3.2,Average,30,0
103.8604162,1.311550709,40,No,No,No,3,3.7,Good,33,0
103.8558665,1.289761964,30,No,No,No,3,3.0,Average,25,0
103.859955,1.2905805,220,No,No,No,4,3.8,Good,30,0
103.8601766,1.290800881,300,No,No,No,4,3.9,Good,34,0
103.840921,1.278373182,60,No,No,No,4,3.1,Average,33,0
103.8584296,1.301707168,60,No,No,No,4,3.2,Average,32,0
103.839165,1.290083898,95,No,No,No,4,3.2,Average,30,0
103.8581813,1.303034648,50,No,No,No,3,3.8,Good,28,0
103.8482541,1.28197,40,No,No,No,3,3.9,Good,35,0
103.8519943,1.299707726,75,No,No,No,4,3.2,Average,33,0
-96.1608,42.7956,40,No,No,No,3,3.7,Good,100,0
-96.379,42.4765,10,No,No,No,1,3.6,Good,92,0
-96.4173,42.5026,10,No,No,No,1,3.8,Good,182,0
-96.4051,42.492,10,No,No,No,1,3.6,Good,76,0
-96.4046,42.4965,40,No,No,No,3,3.7,Good,129,0
-96.3479,42.4391,25,No,No,No,2,3.6,Good,94,0
-96.362,42.4375,25,No,No,No,2,3.8,Good,129,0
-96.3596,42.4764,25,No,No,No,2,3.8,Good,178,0
-96.4048,42.4985,10,No,No,No,1,3.7,Good,97,0
-96.378049,42.495534,10,No,No,No,1,3.9,Good,161,0
-96.3755,42.4876,10,No,No,No,1,3.7,Good,122,0
-96.4063904,42.4930681,10,No,No,No,1,3.8,Good,195,0
-96.418,42.5212,40,No,No,No,3,3.7,Good,146,0
-96.3691,42.4351,10,No,No,No,1,3.7,Good,117,0
-96.3959487,42.4944454,25,No,No,No,2,3.8,Good,187,0
-96.349464,42.440592,40,No,No,No,3,3.9,Good,239,0
-96.4136,42.5011,10,No,No,No,1,4.0,Very Good,303,0
-96.4204,42.5106,40,No,No,No,3,4.0,Very Good,280,0
-96.4019631,42.4949153,25,No,No,No,2,4.0,Very Good,271,0
-96.4092028,42.485608,70,No,No,No,4,3.5,Good,58,0
-82.762624,27.96076,25,No,No,No,2,4.6,Excellent,1321,0
-82.636924,27.770026,25,No,No,No,2,4.6,Excellent,1629,0
-82.6329663,27.7737426,25,No,No,No,2,4.1,Very Good,921,0
-82.6333294,27.7711464,25,No,No,No,2,4.1,Very Good,986,0
-82.632174,27.775462,25,No,No,No,2,4.1,Very Good,1020,0
-82.482962,27.931516,70,No,No,No,4,4.7,Excellent,3157,0
-82.46887,27.941942,40,No,No,No,3,3.9,Good,665,0
-82.469306,27.944244,70,No,No,No,4,3.9,Good,373,0
-82.4852372,27.9410382,25,No,No,No,2,4.4,Very Good,1007,0
-82.483124,27.935039,25,No,No,No,2,4.4,Very Good,803,0
-82.843253,27.848357,40,No,No,No,3,4.2,Very Good,1363,0
-82.673621,27.792047,10,No,No,No,1,4.9,Excellent,1424,0
-82.820856,27.816086,40,No,No,No,3,4.5,Excellent,844,0
-82.41294,28.082909,40,No,No,No,3,4.9,Excellent,1413,0
-82.638843,27.816848,40,No,No,No,3,4.5,Excellent,1203,0
-82.4932815,27.9219315,40,No,No,No,3,4.7,Excellent,3074,0
-82.451041,27.993645,40,No,No,No,3,4.8,Excellent,1715,0
-82.449897,27.995964,10,No,No,No,1,4.5,Excellent,1868,0
-82.459339,27.99384,40,No,No,No,3,4.0,Very Good,875,0
-82.4351499,27.959884,40,No,No,No,3,4.4,Very Good,1746,0
138.966064,-34.519619,30,No,No,No,3,4.4,Very Good,339,0
144.41272,-37.396942,20,No,No,No,2,4.1,Very Good,87,0
-83.319123,30.846819,25,No,No,No,2,3.4,Average,98,0
-83.3247,30.8426,25,No,No,No,2,3.1,Average,83,0
-83.2799,30.8332,40,No,No,No,3,3.9,Good,231,0
-83.3170843,30.8164364,40,No,No,No,3,3.7,Good,216,0
-83.318554,30.841892,35,No,No,No,3,3.8,Good,185,0
-83.279,30.8308,25,No,No,No,2,3.7,Good,185,0
-83.2792,30.8308,10,No,No,No,1,3.8,Good,281,0
-83.3085736,30.8223548,40,No,No,No,3,3.7,Good,137,0
-83.316402,30.824691,25,No,No,No,2,3.7,Good,209,0
-83.28078,30.850888,10,No,No,No,1,3.7,Good,168,0
-83.29633,30.880146,25,No,No,No,2,3.9,Good,243,0
-83.2851,30.8433,40,No,No,No,3,3.8,Good,221,0
-83.281,30.8465,10,No,No,No,1,3.5,Good,46,0
-83.310343,30.846763,25,No,No,No,2,3.9,Good,262,0
-83.3283,30.8971,25,No,No,No,2,3.7,Good,183,0
-83.318958,30.841547,70,No,No,No,4,3.5,Good,208,0
-83.289338,30.87114,25,No,No,No,2,3.8,Good,245,0
-83.2868,30.868,25,No,No,No,2,3.8,Good,199,0
-83.2796,30.8316,40,No,No,No,3,3.8,Good,225,0
-83.332796,30.897087,25,No,No,No,2,4.1,Very Good,575,0
-123.1954368,45.858667,10,No,No,No,1,4.3,Very Good,88,0
138.624316,-35.5536609,20,No,No,No,2,3.6,Good,96,0
-79.3791465,43.1868697,70,No,No,No,4,4.3,Very Good,204,0
-92.456343,42.516908,10,No,No,No,1,3.2,Average,18,0
-92.4507,42.5464,25,No,No,No,2,3.7,Good,134,0
-92.4599,42.5377,10,No,No,No,1,3.9,Good,190,0
-92.4322,42.5133,10,No,No,No,1,3.8,Good,136,0
-92.432177,42.512646,25,No,No,No,2,3.7,Good,113,0
-92.466597,42.509472,10,No,No,No,1,3.6,Good,69,0
-92.4453,42.5366,40,No,No,No,3,3.6,Good,89,0
-92.444,42.5219,25,No,No,No,2,3.6,Good,80,0
-92.426215,42.51259,40,No,No,No,3,3.8,Good,175,0
-92.4457417,42.5354081,10,No,No,No,1,3.7,Good,136,0
-92.4457,42.5375,25,No,No,No,2,3.6,Good,114,0
-92.4291,42.5127,25,No,No,No,2,3.6,Good,93,0
-92.445723,42.53489,25,No,No,No,2,3.6,Good,89,0
-92.323032,42.477281,25,No,No,No,2,3.6,Good,69,0
-92.339721,42.494908,40,No,No,No,3,3.6,Good,86,0
-92.356066,42.458979,10,No,No,No,1,3.7,Good,73,0
-92.3772,42.499705,25,No,No,No,2,3.6,Good,104,0
-92.335523,42.4984,10,No,No,No,1,3.7,Good,101,0
-92.335769,42.497919,10,No,No,No,1,3.5,Good,58,0
-92.3234,42.46558,25,No,No,No,2,3.9,Good,156,0
-80.529488,40.396043,25,No,No,No,2,3.9,Good,156,0
-124.175346,43.678998,25,No,No,No,2,3.2,Average,16,0
-102.4613173,51.2106824,25,No,No,No,2,3.3,Average,26,0
54.38279729,24.49550307,190,No,No,No,4,4.6,Excellent,207,0
54.38294616,24.49569253,260,No,Yes,No,4,4.6,Excellent,376,1
54.38193094,24.48557932,150,Yes,Yes,No,3,4.4,Very Good,471,1
54.37127855,24.47756501,70,No,No,No,2,4.3,Very Good,224,0
54.38080709,24.4543119,100,No,No,No,3,4.2,Very Good,228,0
54.37500816,24.47083582,180,No,No,No,4,4.6,Excellent,81,0
54.37332205,24.46936983,230,No,No,No,4,4.1,Very Good,422,0
54.365694,24.491235,350,Yes,Yes,No,4,4.4,Very Good,246,1
54.52412188,24.33421694,120,Yes,Yes,No,3,4.0,Very Good,355,1
54.36377607,24.48525254,60,No,Yes,No,2,3.6,Good,268,1
54.36615754,24.48277094,100,No,Yes,No,3,4.5,Excellent,162,1
54.41314146,24.43409939,250,No,Yes,No,4,4.0,Very Good,205,1
54.51003961,24.36312973,50,No,Yes,No,2,4.0,Very Good,277,1
54.37143378,24.48841145,70,No,Yes,No,2,4.0,Very Good,380,1
54.37324997,24.48959102,80,Yes,Yes,No,3,4.3,Very Good,180,1
54.37422059,24.49089202,100,No,Yes,No,3,4.0,Very Good,525,1
54.4872137,24.4106148,330,Yes,No,No,4,4.9,Excellent,216,0
54.358147,24.488161,500,Yes,No,No,4,4.7,Excellent,201,0
54.35782894,24.48761082,250,No,No,No,4,4.2,Very Good,435,0
54.60685361,24.49053138,200,No,No,No,4,4.6,Excellent,586,0
55.310519,25.095044,280,Yes,No,No,3,3.9,Good,927,0
55.30919038,25.25124063,90,Yes,Yes,No,2,4.1,Very Good,1448,1
55.3019169,25.25007862,90,Yes,Yes,No,2,4.3,Very Good,1281,1
55.215341,25.11338,150,Yes,No,No,3,4.5,Excellent,307,0
55.26191946,25.2080323,200,Yes,No,No,3,4.5,Excellent,909,0
55.32874,25.254105,160,Yes,No,No,3,4.9,Excellent,641,0
55.281966,25.211183,500,Yes,No,No,4,4.9,Excellent,322,0
55.17874617,25.10777315,160,Yes,No,No,3,4.8,Excellent,2510,0
55.35147775,25.22399154,300,No,No,No,4,4.5,Excellent,1388,0
55.25639722,25.21110278,140,No,Yes,No,3,4.5,Excellent,403,1
55.21152779,25.16812806,100,No,No,No,3,4.3,Very Good,1351,0
55.19854523,25.11851301,160,No,No,No,3,4.3,Very Good,661,0
55.288061,25.252054,150,Yes,No,No,3,4.4,Very Good,281,0
55.28256778,25.22347744,500,Yes,No,No,4,4.9,Excellent,1352,0
55.27340334,25.24107351,150,Yes,Yes,No,3,4.4,Very Good,552,1
55.278525,25.198291,285,No,No,No,3,3.2,Average,506,0
55.27856994,25.19726756,270,No,No,No,3,4.7,Excellent,2424,0
55.27927805,25.19500831,170,No,No,No,3,4.3,Very Good,386,0
55.27430557,25.21135663,250,No,Yes,No,3,3.7,Good,500,1
55.32548446,25.22931113,130,Yes,Yes,No,3,4.3,Very Good,544,1
55.39273214,25.33315516,85,No,Yes,No,3,3.9,Good,285,1
55.396984,25.338089,70,No,Yes,No,3,3.8,Good,210,1
55.39269626,25.33320395,120,No,Yes,No,4,4.1,Very Good,372,1
55.37637066,25.32578908,65,No,No,No,3,4.3,Very Good,316,0
55.38474888,25.32451353,110,No,Yes,No,4,3.9,Good,69,1
55.37086055,25.33045321,40,No,No,No,2,4.1,Very Good,33,0
55.37552107,25.32813499,100,No,Yes,No,4,4.1,Very Good,449,1
55.38215585,25.35508316,80,No,Yes,No,3,4.2,Very Good,504,1
55.38290787,25.35443539,90,No,Yes,No,3,4.1,Very Good,192,1
55.37454341,25.30564046,80,No,No,No,3,2.4,Poor,154,0
55.37728127,25.3084117,50,No,No,No,2,4.2,Very Good,142,0
55.39045796,25.34640794,60,No,No,No,3,4.2,Very Good,444,0
55.376027,25.32188994,160,No,Yes,No,4,4.2,Very Good,265,1
55.39922744,25.34839077,130,No,Yes,No,4,3.8,Good,227,1
55.38781766,25.32774497,250,No,Yes,No,4,3.9,Good,357,1
55.45195531,25.2887722,60,No,No,No,3,4.8,Excellent,459,0
55.37353624,25.29782287,250,No,Yes,No,4,4.1,Very Good,197,1
55.45834266,25.3084123,150,No,No,No,4,4.5,Excellent,143,0
55.45425095,25.31127229,50,No,No,No,2,3.8,Good,12,0
55.460279,25.310369,110,No,No,No,4,4.2,Very Good,43,0
78.01154444,27.16166111,850,No,No,No,3,3.9,Good,140,0
0.0,0.0,700,No,No,No,2,3.5,Good,71,0
78.01160797,27.16083249,500,No,No,No,2,3.6,Good,94,0
77.99809167,27.19592778,400,No,No,No,2,4.0,Very Good,87,0
78.00755278,27.201725,1000,No,No,No,3,4.2,Very Good,177,0
0.0,0.0,2000,No,No,No,4,4.0,Very Good,45,0
78.044095,27.160934,2500,No,No,No,4,4.3,Very Good,133,0
78.044095,27.160934,2500,No,No,No,4,4.0,Very Good,41,0
0.0,0.0,800,No,No,No,3,3.6,Good,59,0
78.057044,27.163303,3600,No,No,No,4,3.8,Good,46,0
78.057044,27.163303,0,No,No,No,1,3.9,Good,103,0
78.01505278,27.16510833,550,No,No,No,2,4.1,Very Good,121,0
78.04299,27.159795,1100,No,No,No,3,3.4,Average,70,0
78.040165,27.16185,0,No,No,No,1,4.9,Excellent,77,0
0.0,0.0,1500,No,No,No,4,3.8,Good,57,0
0.0,0.0,0,No,No,No,1,3.9,Good,98,0
78.04725,27.15777222,900,No,No,No,3,3.7,Good,175,0
78.03471389,27.16169444,700,No,No,No,2,4.4,Very Good,134,0
0.0,0.0,1000,No,No,No,3,4.2,Very Good,166,0
78.045359,27.158822,700,No,No,No,2,4.1,Very Good,168,0
72.5375741,23.01045111,900,No,No,No,3,4.2,Very Good,1582,0
72.572009,23.0261651,1800,No,No,No,4,3.7,Good,1315,0
72.5123947,23.0383109,300,No,Yes,No,1,4.5,Excellent,217,1
72.5017644,23.0401633,800,No,No,No,3,4.1,Very Good,769,0
72.5098065,23.0330688,900,No,Yes,No,3,4.3,Very Good,731,1
72.5124872,23.0382314,500,No,Yes,No,2,4.4,Very Good,113,1
72.511307,23.0318508,1000,No,Yes,No,3,4.4,Very Good,944,1
72.5570374,23.0290619,1000,No,Yes,No,3,3.8,Good,63,1
72.5115815,23.027929,1400,No,No,No,3,3.6,Good,375,0
72.55998429,23.02874796,350,No,No,No,2,4.6,Excellent,166,0
72.55903311,23.02443364,450,No,No,No,2,4.4,Very Good,697,0
72.5316389,23.0643038,900,No,No,No,3,4.3,Very Good,325,0
72.5239649,23.04850469,600,No,Yes,No,2,3.8,Good,432,1
72.53774978,23.04619268,700,No,Yes,No,2,4.3,Very Good,744,1
72.5498285,23.0437235,700,No,Yes,No,2,4.0,Very Good,404,1
72.5504755,23.0443367,600,No,Yes,No,2,4.4,Very Good,317,1
72.5072645,23.0117723,950,No,Yes,No,3,4.5,Excellent,1138,1
72.5181257,23.0534466,1200,No,No,No,3,4.1,Very Good,1041,0
72.5222172,23.0640914,1200,No,No,No,3,4.1,Very Good,192,0
72.5281083,23.0418026,550,No,Yes,No,2,3.9,Good,166,1
72.5434513,23.0285142,1200,No,No,No,3,4.0,Very Good,535,0
81.834502,25.454648,500,No,No,No,3,3.4,Average,57,0
81.83316667,25.45343611,350,No,No,No,2,3.3,Average,76,0
81.832616,25.451517,500,No,No,No,3,3.2,Average,51,0
0.0,0.0,600,No,No,No,3,3.4,Average,99,0
81.835585,25.457687,600,No,No,No,3,3.4,Average,83,0
0.0,0.0,600,No,No,No,3,3.4,Average,18,0
81.839744,25.449659,500,No,No,No,3,3.4,Average,58,0
81.834279,25.450329,400,No,No,No,2,3.3,Average,53,0
0.0,0.0,800,No,No,No,3,3.2,Average,6,0
0.0,0.0,700,No,No,No,3,3.4,Average,35,0
0.0,0.0,400,No,No,No,2,3.4,Average,32,0
81.860187,25.443994,500,No,No,No,3,3.2,Average,151,0
81.83279631,25.45164569,0,No,No,No,1,3.3,Average,49,0
81.834841,25.459775,500,No,No,No,3,3.4,Average,106,0
81.83616667,25.44987222,1000,No,No,No,4,3.6,Good,59,0
81.834236,25.450377,200,No,No,No,1,3.7,Good,105,0
81.841889,25.45235,500,No,No,No,3,3.5,Good,105,0
81.83168056,25.45031667,500,No,No,No,3,3.6,Good,57,0
81.859682,25.457116,400,No,No,No,2,3.5,Good,134,0
81.834492,25.454697,800,No,No,No,3,3.3,Average,58,0
74.884359,31.64362,700,No,No,No,2,3.4,Average,345,0
74.884384,31.644532,300,No,No,No,1,3.9,Good,151,0
0.0,0.0,100,No,No,No,1,4.0,Very Good,52,0
74.875878,31.635658,800,No,No,No,3,3.4,Average,122,0
74.87575556,31.63488333,150,No,No,No,1,3.6,Good,56,0
74.875828,31.635671,300,No,No,No,1,3.5,Good,91,0
0.0,0.0,500,No,No,No,2,3.4,Average,26,0
74.86276111,31.65558889,1200,No,No,No,3,3.4,Average,98,0
74.86299167,31.65044167,400,No,No,No,2,3.5,Good,111,0
74.8649101,31.6466891,700,No,No,No,2,3.6,Good,51,0
74.86416667,31.65319167,200,No,No,No,1,3.9,Good,206,0
74.87981389,31.62404722,600,No,No,No,2,3.4,Average,44,0
74.87461944,31.62394722,500,No,No,No,2,3.7,Good,94,0
74.87833333,31.62615278,500,No,No,No,2,3.5,Good,461,0
74.877666,31.625981,500,No,No,No,2,3.8,Good,276,0
74.87957778,31.62261111,400,No,No,No,2,3.8,Good,71,0
0.0,0.0,100,No,No,No,1,4.1,Very Good,104,0
74.873005,31.624386,500,No,No,No,2,4.1,Very Good,878,0
74.883997,31.641991,500,No,No,No,2,3.8,Good,192,0
74.877002,31.644818,1000,No,No,No,3,3.5,Good,96,0
0.0,0.0,150,No,No,No,1,4.1,Very Good,140,0
75.34601667,19.87621944,800,No,No,No,3,3.6,Good,240,0
0.0,0.0,850,No,No,No,3,3.3,Average,65,0
75.35394167,19.87473333,600,No,No,No,2,3.3,Average,63,0
75.340775,19.87610556,700,No,No,No,2,3.1,Average,19,0
75.3671268,19.8755223,350,No,No,No,2,3.4,Average,46,0
75.360232,19.874449,450,No,No,No,2,3.4,Average,75,0
75.358888,19.875908,1800,No,No,No,4,3.4,Average,94,0
75.36479167,19.87642778,500,No,No,No,2,3.3,Average,47,0
75.3684187,19.874103,500,No,No,No,2,3.4,Average,71,0
75.316722,19.875337,1000,No,No,No,3,3.6,Good,73,0
0.0,0.0,300,No,No,No,1,3.5,Good,21,0
75.32340278,19.87963056,400,No,No,No,2,3.3,Average,46,0
75.32350278,19.88025556,700,No,No,No,2,3.3,Average,45,0
75.322405,19.875016,450,No,No,No,2,3.4,Average,34,0
75.317475,19.87802778,450,No,No,No,2,3.7,Good,89,0
0.0,0.0,400,No,No,No,2,3.2,Average,8,0
75.37235278,19.87699444,650,No,No,No,2,3.4,Average,39,0
75.321461,19.888716,600,No,No,No,2,3.3,Average,74,0
75.31889444,19.86696944,450,No,No,No,2,3.3,Average,76,0
0.0,0.0,500,No,No,No,2,3.3,Average,71,0
77.61542793,12.93328392,1300,Yes,Yes,No,3,4.1,Very Good,2416,1
77.64539558,12.97022064,2400,Yes,Yes,No,4,4.7,Excellent,2369,1
77.64070876,12.9791658,2000,No,No,No,4,4.8,Excellent,10934,0
77.64048882,12.98041024,1300,Yes,No,No,3,3.9,Good,1354,0
77.645748,12.970324,1500,No,Yes,No,3,4.2,Very Good,231,1
77.64062494,12.97909556,800,No,No,No,2,4.0,Very Good,3533,0
77.64368467,12.97845292,600,No,Yes,No,2,4.3,Very Good,1413,1
77.59679094,12.90622878,600,No,No,No,2,4.6,Excellent,781,0
77.615797,12.934179,950,No,No,No,2,4.7,Excellent,276,0
77.61429269,12.93329764,800,No,Yes,No,2,4.7,Excellent,9667,1
77.61615515,12.93436454,1400,Yes,No,No,3,4.1,Very Good,5385,0
77.625999,12.939496,400,No,Yes,No,1,4.3,Very Good,753,1
77.61413042,12.93566181,1500,No,No,No,3,4.5,Excellent,1288,0
77.6993861,12.94993396,1400,No,No,No,3,4.6,Excellent,6907,0
77.696664,12.97537691,1200,Yes,No,No,3,4.4,Very Good,983,0
77.5709967,13.0291977,600,No,No,No,2,4.6,Excellent,627,0
77.60817859,12.97253153,1200,No,No,No,3,4.2,Very Good,334,0
77.68323686,12.91304096,1800,Yes,Yes,No,3,4.5,Excellent,5705,1
77.6784,12.914264,1400,No,No,No,3,3.9,Good,405,0
77.5960137,12.9721612,1500,No,No,No,3,4.4,Very Good,754,0
77.419399,23.211529,200,No,No,No,1,3.3,Average,51,0
0.0,0.0,600,No,No,No,2,3.4,Average,63,0
77.435361,23.214294,250,No,No,No,1,4.9,Excellent,427,0
77.41722744,23.18499152,700,No,No,No,2,3.9,Good,126,0
77.434976,23.214459,500,No,No,No,2,4.2,Very Good,223,0
77.429989,23.232357,1000,No,No,No,3,4.0,Very Good,257,0
0.0,0.0,1000,No,No,No,3,4.0,Very Good,103,0
77.429845,23.232537,650,No,No,No,2,4.1,Very Good,118,0
0.0,0.0,600,No,No,No,2,3.8,Good,98,0
77.3796051,23.26626099,500,No,No,No,2,3.8,Good,33,0
77.433571,23.233219,550,No,No,No,2,3.5,Good,175,0
0.0,0.0,500,No,No,No,2,3.6,Good,111,0
77.43702042,23.23079116,350,No,No,No,2,3.6,Good,20,0
0.0,0.0,500,No,No,No,2,4.1,Very Good,103,0
77.434007,23.234249,400,No,No,No,2,4.4,Very Good,243,0
77.408236,23.264015,400,No,No,No,2,4.1,Very Good,238,0
77.373573,23.218998,1800,No,No,No,4,4.3,Very Good,128,0
77.401663,23.234631,500,No,No,No,2,3.9,Good,161,0
0.0,0.0,900,No,No,No,3,3.8,Good,79,0
77.398886,23.235123,500,No,No,No,2,4.3,Very Good,120,0
0.0,0.0,500,No,No,No,2,3.9,Good,289,0
85.846838,20.286333,550,No,No,No,2,4.1,Very Good,379,0
0.0,0.0,1200,No,No,No,3,4.6,Excellent,154,0
85.81781287,20.32553933,600,No,No,No,2,4.5,Excellent,145,0
85.81856667,20.32634444,500,No,No,No,2,3.9,Good,247,0
0.0,0.0,500,No,No,No,2,4.0,Very Good,145,0
85.83394811,20.31149633,850,No,No,No,2,3.7,Good,118,0
85.819178,20.301785,1400,No,No,No,3,4.1,Very Good,256,0
85.80823611,20.34306944,450,No,No,No,1,3.6,Good,173,0
85.82272222,20.353675,600,No,No,No,2,3.8,Good,424,0
85.825257,20.35324774,450,No,No,No,1,3.7,Good,338,0
85.82685,20.35299167,500,No,No,No,2,3.7,Good,228,0
85.82599327,20.35343289,450,No,No,No,1,3.8,Good,253,0
85.82289287,20.34347604,900,No,No,No,2,4.0,Very Good,90,0
85.81112333,20.34314407,400,No,No,No,1,4.0,Very Good,197,0
0.0,0.0,800,No,No,No,2,4.3,Very Good,69,0
85.82225987,20.35348061,300,No,No,No,1,4.1,Very Good,199,0
85.84295925,20.29322917,500,No,No,No,2,3.8,Good,56,0
85.84516996,20.29575519,900,No,No,No,2,4.2,Very Good,49,0
85.818494,20.292363,1500,No,No,No,3,4.3,Very Good,345,0
85.82669624,20.28398889,400,No,No,No,1,3.5,Good,89,0
76.801234,30.71005476,850,No,Yes,Yes,2,3.7,Good,665,1
76.8009555,30.7050693,1600,No,No,No,3,4.2,Very Good,676,0
76.8007752,30.7056682,1400,No,Yes,No,3,4.3,Very Good,970,1
76.80064,30.7056102,1600,No,No,No,3,4.1,Very Good,300,0
76.8008653,30.7051482,1400,No,No,No,3,4.0,Very Good,428,0
76.8009555,30.705775,1200,No,No,No,3,4.0,Very Good,1022,0
76.8051917,30.7257045,1300,No,No,No,3,4.5,Excellent,1450,0
76.8063634,30.7249431,1800,No,No,No,3,4.3,Very Good,228,0
76.801316,30.7194841,700,No,No,No,2,3.8,Good,982,0
76.76560555,30.72476574,1000,No,Yes,No,3,3.4,Average,502,1
76.76055595,30.72152328,650,No,No,No,2,4.1,Very Good,698,0
76.7606106,30.7216086,650,No,No,No,2,4.1,Very Good,397,0
76.76028337,30.72137975,450,No,Yes,No,1,4.0,Very Good,265,1
76.75984483,30.72114167,600,No,Yes,No,2,4.2,Very Good,252,1
76.8009793,30.7306181,800,No,No,No,2,3.3,Average,86,0
76.7976205,30.7334795,2200,No,No,No,4,4.4,Very Good,817,0
76.7978909,30.740827,500,No,Yes,No,2,4.5,Excellent,249,1
76.7972148,30.7408896,600,No,No,No,2,4.0,Very Good,356,0
80.250744,13.0058006,800,Yes,Yes,No,2,4.2,Very Good,1810,1
80.2206723,13.0864385,800,Yes,Yes,No,2,3.8,Good,519,1
80.2191037,13.0918088,750,Yes,Yes,No,2,4.4,Very Good,1504,1
80.20881157,13.02977985,850,Yes,Yes,No,2,4.2,Very Good,841,1
80.264151,13.058616,1700,Yes,Yes,No,3,4.8,Excellent,1262,1
80.25722075,13.05434714,450,No,Yes,No,1,4.2,Very Good,191,1
80.24851944,13.08187778,350,No,No,No,1,4.6,Excellent,1510,0
80.24243889,13.02239444,1100,No,No,No,3,4.1,Very Good,1004,0
80.26147,13.044694,1500,Yes,Yes,No,3,4.0,Very Good,1820,1
80.251865,13.066762,1200,Yes,Yes,No,3,4.6,Excellent,1753,1
80.23644167,13.06418056,1000,Yes,No,No,3,4.2,Very Good,1714,0
80.24998214,12.97279291,900,No,Yes,No,2,3.8,Good,1317,1
80.25479067,13.02701773,1200,Yes,Yes,No,3,4.3,Very Good,1607,1
80.17456822,13.02627908,850,Yes,Yes,No,2,4.4,Very Good,645,1
80.2752348,13.02628637,850,Yes,Yes,No,2,4.3,Very Good,742,1
80.24226844,13.04964535,1500,Yes,Yes,No,3,4.5,Excellent,1210,1
80.23311,13.045479,2000,No,No,No,4,4.4,Very Good,3848,0
80.231598,12.981615,1600,No,No,No,3,4.9,Excellent,859,0
80.21811381,12.98604688,1400,No,No,No,3,4.6,Excellent,1267,0
80.221898,12.975996,900,Yes,No,No,2,4.0,Very Good,2272,0
76.9720757,11.01629845,800,No,Yes,No,3,4.6,Excellent,202,1
76.995667,11.022477,600,No,No,No,2,3.9,Good,318,0
77.015393,11.025083,400,No,Yes,No,2,3.8,Good,124,1
77.00700302,11.02483917,600,No,Yes,No,2,3.5,Good,274,1
76.99959444,11.02216944,500,No,No,No,2,4.3,Very Good,147,0
76.99501667,11.02127778,1200,No,Yes,No,3,4.1,Very Good,243,1
76.971082,10.96185,450,No,No,No,2,3.8,Good,24,0
76.976268,11.001852,350,No,No,No,2,4.5,Excellent,380,0
76.98431119,11.00863836,1200,No,No,No,3,3.8,Good,221,0
76.9754397,11.0030085,700,No,Yes,No,2,3.9,Good,85,1
76.98624135,11.00175265,1200,No,No,No,3,4.2,Very Good,40,0
76.98187642,11.00076241,600,No,Yes,No,2,4.0,Very Good,132,1
